Date,DayOfWeek,Hour,DEMAND-MISO,DEMAND-PJM,WIND-PJM,WIND-MISO,NATGAS-TRANSCO-Z6,NATGAS-TETCO,NATGAS-CHICAGO,TEMP-NY,TEMPERATURE-SOUTHERN-PJM,TEMPERATURE-WESTERN-PJM,TEMPERATURE-COMED,TEMP-MISO,IMPORT-PJM,IMPORT-NY
11/10/2021 4:00,Wednesday,4,58470,69831,3216.13,11319,4.06,4.1,4.62,57,48,48,39,43,2292.58,-114.75
11/10/2021 5:00,Wednesday,5,60460,75302,3254.85,11231,4.05,4.09,4.61,58,47,47,39,42,2031.42,149.83
11/10/2021 6:00,Wednesday,6,64500,83139,3848.74,11097,4.03,4.07,4.6,57,47,46,39,42,1797.08,156.25
11/10/2021 7:00,Wednesday,7,69230,86915,3674.36,10656,4.01,4.05,4.59,56,48,45,39,42,2040.83,-89.58
11/10/2021 8:00,Wednesday,8,71330,86312,2769.79,10527,3.99,4.03,4.58,57,53,46,40,42,1957.17,-65.75
11/10/2021 9:00,Wednesday,9,71830,84753,2167.94,10185,3.98,4.02,4.57,59,59,50,44,46,2537.17,-135.92
11/10/2021 10:00,Wednesday,10,71990,83664,2017.82,9613,3.96,4,4.57,60,64,53,49,50,2337.17,-142.5
11/10/2021 11:00,Wednesday,11,72030,83082,1956.59,9370,3.94,3.98,4.56,62,68,57,52,54,2138.33,-92.08
11/10/2021 12:00,Wednesday,12,71970,82759,2167.86,9251,3.92,3.96,4.55,63,69,59,54,57,1845.58,-87.25
11/10/2021 13:00,Wednesday,13,71880,82621,2054.06,9008,3.91,3.95,4.54,63,71,61,56,58,1612,-65
11/10/2021 14:00,Wednesday,14,71710,82561,2283.06,8658,3.89,3.93,4.53,64,72,62,57,60,1628.25,-32.42
11/10/2021 15:00,Wednesday,15,71460,83048,2715.22,8351,3.87,3.91,4.52,63,71,63,57,60,2033.58,105.83
11/10/2021 16:00,Wednesday,16,71530,85293,3347.86,8300,3.86,3.9,4.51,62,70,62,57,60,1527.33,-505.5
11/10/2021 17:00,Wednesday,17,72910,88680,3909.06,8602,3.84,3.88,4.51,59,65,60,57,59,1410.08,-453.33
11/10/2021 18:00,Wednesday,18,74740,88367,4465.46,9395,3.82,3.86,4.5,59,60,57,56,57,1444.5,-457.92
11/10/2021 19:00,Wednesday,19,73900,86764,4952.28,10931,3.8,3.84,4.49,58,57,55,55,55,1257.75,-503.58
11/10/2021 20:00,Wednesday,20,72350,84468,5429.69,12465,3.79,3.83,4.48,55,55,53,55,54,1227.58,-330.83
11/10/2021 21:00,Wednesday,21,70170,81211,5626.71,13815,3.77,3.81,4.47,55,53,52,55,53,1396.33,-461.67
11/10/2021 22:00,Wednesday,22,67330,76843,5865.91,14979,3.75,3.79,4.46,52,52,51,55,53,1771.08,-384.25
11/10/2021 23:00,Wednesday,23,64480,72554,6071.74,15991,3.73,3.77,4.45,50,51,51,55,53,2285.33,205.08
11/11/2021 0:00,Thursday,0,63240,70192,6206.47,18193,3.73,3.77,4.46,49,47,50,55,53,2480.58,112
11/11/2021 1:00,Thursday,1,61400,68364,6192.71,18706,3.74,3.78,4.47,50,46,50,53,53,2270.67,-276.92
11/11/2021 2:00,Thursday,2,59940,67541,6669.34,19025,3.75,3.79,4.48,47,45,49,53,52,1904.83,-419.08
11/11/2021 3:00,Thursday,3,59520,67709,6862.24,19183,3.76,3.8,4.49,46,45,49,52,52,2114.08,-426.83
11/11/2021 4:00,Thursday,4,58650,70072,7044.69,19197,3.77,3.81,4.5,47,45,49,52,52,1675,-207.42
11/11/2021 5:00,Thursday,5,60160,75358,7128.17,19278,3.78,3.82,4.51,46,45,49,52,52,1407.33,-109.5
11/11/2021 6:00,Thursday,6,63850,82792,7358.87,19488,3.79,3.83,4.53,45,45,49,53,52,1195.33,-189
11/11/2021 7:00,Thursday,7,68600,85734,7569.13,19656,3.8,3.84,4.54,46,45,49,53,51,1516.08,-244.25
11/11/2021 8:00,Thursday,8,71150,85396,7583.86,19641,3.81,3.85,4.55,48,49,50,53,51,1612.67,-375.92
11/11/2021 9:00,Thursday,9,72160,84512,7591.99,19486,3.82,3.86,4.56,51,55,54,53,52,2045,-523.67
11/11/2021 10:00,Thursday,10,72720,83759,7828.96,19601,3.83,3.87,4.57,52,60,58,53,54,2106.92,-77.83
11/11/2021 11:00,Thursday,11,72950,83311,7938.63,19924,3.84,3.88,4.59,55,64,61,54,55,2207.33,-138
11/11/2021 12:00,Thursday,12,72840,83063,8084.85,20171,3.85,3.89,4.6,56,66,64,52,56,2186.83,-371.83
11/11/2021 13:00,Thursday,13,72490,83144,7870.54,20466,3.86,3.9,4.61,59,67,65,51,56,1856.5,-209.5
11/11/2021 14:00,Thursday,14,72130,83011,7499.06,20656,3.87,3.91,4.62,58,68,66,50,57,1988.75,-131
11/11/2021 15:00,Thursday,15,71730,83315,6636.23,20730,3.88,3.92,4.63,58,68,65,51,57,1851.25,-213.33
11/11/2021 16:00,Thursday,16,71830,84918,6226.59,20634,3.89,3.93,4.65,59,67,64,51,56,1695.17,-195.83
11/11/2021 17:00,Thursday,17,73190,87870,5916.68,20365,3.9,3.94,4.66,57,64,62,50,55,1285.25,-191.17
11/11/2021 18:00,Thursday,18,75110,88259,5950.93,20193,3.91,3.95,4.67,57,61,60,49,52,1524.67,-41.75
11/11/2021 19:00,Thursday,19,74760,86842,6179.71,20265,3.92,3.96,4.68,58,60,58,47,50,1581.33,-156.33
11/11/2021 20:00,Thursday,20,73370,84524,6380.92,20410,3.93,3.97,4.69,58,60,57,45,48,1657.25,-315.17
11/11/2021 21:00,Thursday,21,71380,81269,6914.96,20379,3.94,3.98,4.7,57,60,55,44,47,2006.83,-225.33
11/11/2021 22:00,Thursday,22,68650,77082,6953.19,20332,3.95,3.98,4.72,59,60,54,43,46,2029.08,-455.67
11/11/2021 23:00,Thursday,23,67110,72627,6895.91,20347,3.96,3.99,4.73,60,61,53,43,45,2113.58,-55.67
11/12/2021 0:00,Friday,0,64710,69492,6688.04,19791,3.97,4.01,4.73,61,63,49,42,43,2376.33,-452.17
11/12/2021 1:00,Friday,1,63090,67337,6604.88,19917,3.98,4.03,4.73,60,63,48,41,42,2115.92,-366.67
11/12/2021 2:00,Friday,2,62150,66139,6896.72,19988,3.98,4.05,4.73,61,64,46,42,41,2256.33,-372.17
11/12/2021 3:00,Friday,3,61850,65834,6881.74,20123,3.99,4.07,4.73,61,64,45,41,41,2302.58,-303
11/12/2021 4:00,Friday,4,62360,67407,6965.8,20264,4,4.09,4.73,62,64,44,41,40,2351.5,-241.33
11/12/2021 5:00,Friday,5,64070,72908,6782.45,20335,4.01,4.11,4.73,64,63,43,41,40,2424.25,-204.5
11/12/2021 6:00,Friday,6,66900,80972,6604.73,20393,4.01,4.13,4.73,63,63,43,40,39,1963.58,-159.75
11/12/2021 7:00,Friday,7,71470,85156,6444.01,20385,4.02,4.15,4.73,64,61,42,39,39,2312.67,-302.75
11/12/2021 8:00,Friday,8,73500,85533,6509.07,20295,4.03,4.17,4.73,64,61,43,38,39,2550.17,-482.42
11/12/2021 9:00,Friday,9,73930,85226,6678.65,20345,4.03,4.19,4.73,64,63,46,38,41,2625.42,-710.5
11/12/2021 10:00,Friday,10,73790,84964,7101.27,20541,4.04,4.21,4.73,62,64,49,40,44,2112.08,-676.58
11/12/2021 11:00,Friday,11,73440,84459,7164.02,20629,4.05,4.23,4.73,64,66,52,41,46,1784.92,-548.83
11/12/2021 12:00,Friday,12,72920,84102,7308.18,20618,4.06,4.25,4.73,63,67,54,40,47,1587.83,-547.92
11/12/2021 13:00,Friday,13,72280,83768,7276.42,20555,4.06,4.27,4.73,61,68,54,40,48,1612,-152.17
11/12/2021 14:00,Friday,14,71610,83455,7080.34,20370,4.07,4.29,4.73,60,69,55,40,49,2121.5,-193.5
11/12/2021 15:00,Friday,15,70990,83074,6657.11,20000,4.08,4.31,4.73,61,68,55,40,48,2294,-407.5
11/12/2021 16:00,Friday,16,71020,83789,6372.63,19505,4.09,4.33,4.73,61,66,54,39,48,2037,-1016.58
11/12/2021 17:00,Friday,17,72640,87289,5895.94,19007,4.09,4.35,4.73,61,62,53,39,47,1573.08,-1213.67
11/12/2021 18:00,Friday,18,74530,86913,5817.66,18410,4.1,4.37,4.73,59,57,50,38,45,1300.58,-902.58
11/12/2021 19:00,Friday,19,73840,85472,5734,17959,4.11,4.39,4.73,59,54,48,36,42,1331.5,-524.67
11/12/2021 20:00,Friday,20,72490,83460,5740.8,17442,4.12,4.41,4.73,56,52,46,36,41,2026.33,-176.67
11/12/2021 21:00,Friday,21,70960,80862,5643.19,16831,4.12,4.43,4.73,56,50,45,36,40,2414.17,-161.25
11/12/2021 22:00,Friday,22,68620,77513,5673.3,16161,4.13,4.45,4.73,54,49,44,36,40,2412.17,-136
11/12/2021 23:00,Friday,23,66030,73880,5581.78,15557,4.14,4.47,4.73,53,48,43,35,39,2157.5,-34.42
11/13/2021 0:00,Saturday,0,65400,73869,5630.09,14882,4.15,4.49,4.73,52,43,41,37,38,2038.83,200.42
11/13/2021 1:00,Saturday,1,63690,71643,5473.33,14158,4.15,4.5,4.73,51,42,40,37,38,2180.42,155.42
11/13/2021 2:00,Saturday,2,62830,70412,5463.46,13315,4.16,4.5,4.73,49,42,38,37,37,2189.67,96.42
11/13/2021 3:00,Saturday,3,62540,70207,5649.55,12456,4.17,4.5,4.73,50,41,38,38,37,2295.83,166.67
11/13/2021 4:00,Saturday,4,62180,71105,5792.76,11487,4.17,4.5,4.73,51,41,37,38,36,2425.17,129.08
11/13/2021 5:00,Saturday,5,63120,73209,5610.4,10489,4.18,4.5,4.73,50,41,37,38,36,2284.42,94.92
11/13/2021 6:00,Saturday,6,65180,76385,5434.21,9414,4.19,4.5,4.73,50,42,36,37,36,2147.25,-81.75
11/13/2021 7:00,Saturday,7,66860,80095,5379.02,8189,4.2,4.5,4.73,50,42,35,37,35,2013.58,-56.42
11/13/2021 8:00,Saturday,8,69070,82524,5430.42,7278,4.2,4.5,4.73,51,46,35,36,35,1730,1.42
11/13/2021 9:00,Saturday,9,70170,83143,5632.14,6721,4.21,4.5,4.73,54,52,36,36,36,1758.67,-134.5
11/13/2021 10:00,Saturday,10,70300,82616,5702.34,6407,4.22,4.5,4.73,60,56,38,37,38,2069.88,-32.58
11/13/2021 11:00,Saturday,11,69880,81951,5730.72,6449,4.23,4.5,4.73,60,58,39,38,39,2239.33,-12.08
11/13/2021 12:00,Saturday,12,69130,81328,5439.09,6904,4.23,4.5,4.73,60,58,41,39,41,2313.17,-83.83
11/13/2021 13:00,Saturday,13,69060,80771,4979.68,7637,4.24,4.5,4.73,60,59,41,39,42,2177.67,45
11/13/2021 14:00,Saturday,14,68330,80452,4801.6,8396,4.25,4.5,4.73,58,59,41,39,43,1546.25,126.83
11/13/2021 15:00,Saturday,15,67890,80815,4485.74,9135,4.26,4.5,4.73,55,58,41,39,43,1260,150.58
11/13/2021 16:00,Saturday,16,67860,82878,4214.98,9868,4.26,4.5,4.73,48,56,41,40,43,665.92,-96
11/13/2021 17:00,Saturday,17,70250,85939,3680.28,10677,4.27,4.5,4.73,44,52,41,39,42,279.58,-318.58
11/13/2021 18:00,Saturday,18,73100,88037,3433.86,11499,4.28,4.5,4.73,45,48,39,38,41,426.33,-209.67
11/13/2021 19:00,Saturday,19,72920,87706,3602.07,12305,4.28,4.5,4.73,42,45,38,37,39,741.67,-37
11/13/2021 20:00,Saturday,20,72110,86469,3642.14,13081,4.29,4.5,4.73,41,43,37,36,38,760.83,271.25
11/13/2021 21:00,Saturday,21,70950,84559,3524.78,13889,4.3,4.5,4.73,43,41,36,35,37,660.08,241.5
11/13/2021 22:00,Saturday,22,68970,81991,3963.61,14557,4.31,4.5,4.73,42,39,36,35,37,710.08,151.5
11/13/2021 23:00,Saturday,23,66440,79142,4439.58,15213,4.31,4.5,4.73,40,38,35,35,37,1029.33,240.83
11/14/2021 0:00,Sunday,0,64990,78457,4931.75,16937,4.32,4.5,4.72,41,36,36,33,37,1500.33,-22.92
11/14/2021 1:00,Sunday,1,63720,76783,5357.91,17200,4.33,4.5,4.72,41,35,36,34,37,1514.17,3
11/14/2021 2:00,Sunday,2,63070,76000,6075.79,17350,4.34,4.5,4.72,39,33,36,34,36,1387.17,-209.58
11/14/2021 3:00,Sunday,3,62720,75912,6033.51,17426,4.34,4.5,4.72,40,32,35,34,36,1253.67,-303.42
11/14/2021 4:00,Sunday,4,62840,76568,6115.53,17268,4.35,4.5,4.72,40,32,35,34,35,846.92,-401.08
11/14/2021 5:00,Sunday,5,63920,78313,6323.42,16996,4.36,4.5,4.72,39,32,35,35,35,689,-81.92
11/14/2021 6:00,Sunday,6,65140,81113,6267.57,16598,4.37,4.5,4.72,39,32,34,35,35,1094.92,-186.25
11/14/2021 7:00,Sunday,7,66570,84248,6350.11,16075,4.37,4.5,4.72,38,31,34,35,35,970.08,-162.17
11/14/2021 8:00,Sunday,8,67960,85791,6442.41,15274,4.38,4.5,4.72,40,36,34,36,35,1291.67,-272.67
11/14/2021 9:00,Sunday,9,68780,85443,6551.36,14470,4.39,4.5,4.72,42,42,35,36,36,1624.75,-624.67
11/14/2021 10:00,Sunday,10,68960,84009,6752.78,13851,4.4,4.5,4.72,44,46,37,36,38,1974.67,-731.75
11/14/2021 11:00,Sunday,11,68390,83029,6895.92,13359,4.4,4.5,4.72,44,49,38,37,40,1917.75,-513.83
11/14/2021 12:00,Sunday,12,67670,82431,7150.46,12938,4.41,4.5,4.72,47,51,39,37,42,1980.17,-429.42
11/14/2021 13:00,Sunday,13,68120,81875,7214.65,12491,4.42,4.5,4.72,46,52,39,37,43,2258.25,-525.17
11/14/2021 14:00,Sunday,14,67730,81766,7378.36,11909,4.42,4.5,4.72,47,54,39,38,44,2292.58,-477.08
11/14/2021 15:00,Sunday,15,67680,82504,7047.81,11213,4.43,4.5,4.72,47,54,39,37,44,2234.08,-479.75
11/14/2021 16:00,Sunday,16,68530,85103,7032.44,9995,4.44,4.5,4.72,46,53,39,37,44,1935,-777.5
11/14/2021 17:00,Sunday,17,70110,90935,6921.22,8230,4.45,4.5,4.72,45,51,39,37,44,1651.92,-534.17
11/14/2021 18:00,Sunday,18,73120,91788,6848.57,6516,4.45,4.5,4.72,46,47,38,36,42,1302,-552.25
11/14/2021 19:00,Sunday,19,73230,91151,6802.21,5288,4.46,4.5,4.72,46,46,37,35,40,1775.58,-502.33
11/14/2021 20:00,Sunday,20,72150,89758,6632.07,4920,4.47,4.5,4.72,46,45,37,34,38,1493.83,-426.25
11/14/2021 21:00,Sunday,21,70560,87262,5987.52,4818,4.48,4.5,4.72,46,44,37,33,37,1425.42,-474.42
11/14/2021 22:00,Sunday,22,68320,83747,5490.27,4891,4.48,4.5,4.72,45,43,36,33,37,1271.67,-287.58
11/14/2021 23:00,Sunday,23,65860,80399,4840.26,5046,4.49,4.5,4.72,43,42,36,31,36,993.67,-112.08
11/15/2021 0:00,Monday,0,64460,78416,4243.23,7185,4.5,4.5,4.72,42,43,36,33,36,1820.75,-293.25
11/15/2021 1:00,Monday,1,63490,77052,3694.92,7886,4.5,4.5,4.71,42,43,36,33,36,1777.58,-59.92
11/15/2021 2:00,Monday,2,63160,76701,3091.17,8770,4.5,4.5,4.7,42,41,35,32,35,1653.42,-366.92
11/15/2021 3:00,Monday,3,63320,77402,2758.7,9655,4.5,4.5,4.7,42,41,35,32,35,1201.5,-375.75
11/15/2021 4:00,Monday,4,64330,80291,2534.25,10536,4.5,4.5,4.69,40,40,35,31,34,1060.83,-193.08
11/15/2021 5:00,Monday,5,66930,85860,2416.36,11282,4.5,4.5,4.68,40,40,34,30,34,875.08,-195.83
11/15/2021 6:00,Monday,6,71790,94401,2422.88,11712,4.51,4.5,4.67,40,39,34,29,34,707.58,361.83
11/15/2021 7:00,Monday,7,77250,99080,2348.02,11363,4.51,4.5,4.67,42,38,33,29,34,405.5,-349.08
11/15/2021 8:00,Monday,8,79310,98853,2416.58,11162,4.51,4.51,4.66,42,41,33,29,34,668.58,-636
11/15/2021 9:00,Monday,9,79150,96960,2399.89,10732,4.51,4.51,4.65,42,44,35,30,36,1456.25,-816.92
11/15/2021 10:00,Monday,10,78370,95313,2620.64,9774,4.51,4.51,4.65,43,47,36,33,39,1650.75,-711.33
11/15/2021 11:00,Monday,11,77520,93841,2675.36,8735,4.51,4.51,4.64,44,49,38,35,42,1668.08,-710.33
11/15/2021 12:00,Monday,12,76670,92604,2662.67,7939,4.52,4.51,4.63,45,50,40,35,45,1638.08,-685.75
11/15/2021 13:00,Monday,13,75950,91864,2682.84,7375,4.52,4.51,4.62,46,52,41,36,46,1747.75,-586.5
11/15/2021 14:00,Monday,14,75340,91406,2620.8,6872,4.52,4.51,4.62,47,52,41,35,47,1758.92,-624.33
11/15/2021 15:00,Monday,15,74780,91802,2421.17,6279,4.52,4.51,4.61,47,52,41,35,48,1917.5,-640.83
11/15/2021 16:00,Monday,16,74930,94333,2418.77,6175,4.52,4.51,4.6,47,51,41,35,48,1714.42,-498.92
11/15/2021 17:00,Monday,17,76910,99952,2634.24,6838,4.52,4.51,4.6,46,48,40,35,47,1552.58,-565
11/15/2021 18:00,Monday,18,79480,100807,2647.96,7716,4.53,4.51,4.59,47,44,38,35,45,1854.83,-613.92
11/15/2021 19:00,Monday,19,79520,99784,2629.13,8490,4.53,4.51,4.58,45,42,37,34,43,1587.67,-548.75
11/15/2021 20:00,Monday,20,78070,97916,2620.55,9157,4.53,4.51,4.58,41,40,36,34,42,1057.75,-520.17
11/15/2021 21:00,Monday,21,75910,94599,2589.88,9737,4.53,4.51,4.57,42,38,35,33,41,1153,-786.67
11/15/2021 22:00,Monday,22,73720,90188,2448.02,10104,4.53,4.51,4.56,42,37,35,33,40,1381.42,-713.42
11/15/2021 23:00,Monday,23,70470,85464,2387.51,10413,4.53,4.51,4.55,40,36,35,32,39,1272.67,-523.75
11/16/2021 0:00,Tuesday,0,66840,82983,2239.8,8437,4.54,4.52,4.56,40,35,35,33,39,1617.42,-382.25
11/16/2021 1:00,Tuesday,1,64870,81669,2202.11,8913,4.54,4.53,4.57,38,36,35,32,38,1783.25,-500.75
11/16/2021 2:00,Tuesday,2,63780,81322,2061.27,9558,4.55,4.53,4.59,40,35,35,30,37,1961.5,-661.58
11/16/2021 3:00,Tuesday,3,63400,81733,2122.73,10281,4.55,4.54,4.61,39,35,35,31,37,2131.58,-701.5
11/16/2021 4:00,Tuesday,4,63790,83857,2478.17,11159,4.56,4.55,4.62,39,35,34,31,37,1818.42,-532.33
11/16/2021 5:00,Tuesday,5,65180,88696,2527.34,12165,4.56,4.55,4.64,38,34,34,30,37,1857.92,-443.58
11/16/2021 6:00,Tuesday,6,69350,95720,2805.68,13124,4.57,4.56,4.65,37,33,34,31,36,1933.83,-442
11/16/2021 7:00,Tuesday,7,74030,100039,2883.91,13863,4.57,4.57,4.67,37,33,33,32,36,2155.92,-656
11/16/2021 8:00,Tuesday,8,75680,99043,2460.38,14377,4.58,4.58,4.69,39,37,34,32,37,1978.42,-866.25
11/16/2021 9:00,Tuesday,9,75710,96166,2187.58,14839,4.58,4.58,4.7,40,43,37,34,40,2267.42,-1022.33
11/16/2021 10:00,Tuesday,10,75500,93377,2240.47,14891,4.59,4.59,4.72,42,48,40,37,44,2336.75,-1232.75
11/16/2021 11:00,Tuesday,11,75230,91233,2332.48,14885,4.59,4.6,4.74,45,51,43,40,48,2609.5,-848
11/16/2021 12:00,Tuesday,12,75000,89727,2597.93,15089,4.6,4.61,4.75,46,54,46,43,51,3133.83,-735.75
11/16/2021 13:00,Tuesday,13,74880,88790,3110.19,15308,4.61,4.61,4.77,48,55,49,45,53,3331.67,-731.08
11/16/2021 14:00,Tuesday,14,74690,88025,3346.61,15553,4.61,4.62,4.78,48,56,50,47,55,3358.5,-868
11/16/2021 15:00,Tuesday,15,74400,87962,3722.35,15781,4.62,4.63,4.8,48,56,51,48,56,3424.75,-1143
11/16/2021 16:00,Tuesday,16,74610,89539,4547.23,16349,4.62,4.64,4.82,47,55,50,49,56,2884.08,-1267.33
11/16/2021 17:00,Tuesday,17,76320,92736,5587.45,17140,4.63,4.64,4.83,47,52,49,48,55,2814.42,-1059.33
11/16/2021 18:00,Tuesday,18,77900,94788,6154.94,17647,4.63,4.65,4.85,46,47,46,47,53,2810.33,-1091.67
11/16/2021 19:00,Tuesday,19,77190,94842,6415.73,17968,4.64,4.66,4.87,45,45,45,47,52,2338.17,-842.92
11/16/2021 20:00,Tuesday,20,75570,93795,6531.36,18070,4.64,4.66,4.88,44,43,44,47,51,1884.17,-1023.83
11/16/2021 21:00,Tuesday,21,73880,90849,6829.8,17962,4.65,4.67,4.9,43,42,44,48,51,1817.25,-942.83
11/16/2021 22:00,Tuesday,22,70900,86618,7058.49,17745,4.65,4.68,4.91,43,41,44,49,51,1805.17,-1203.75
11/16/2021 23:00,Tuesday,23,67710,82530,7291.07,17671,4.66,4.69,4.93,42,40,44,50,52,2205.92,-827.33
11/17/2021 0:00,Wednesday,0,65500,78575,7340.22,17666,4.66,4.69,4.94,42,39,45,54,51,2881.5,-1308.92
11/17/2021 1:00,Wednesday,1,63410,76857,7377.82,17678,4.65,4.68,4.93,41,37,46,56,52,2960.92,-1369.42
11/17/2021 2:00,Wednesday,2,62170,76025,7299.37,17683,4.64,4.67,4.92,39,38,46,58,52,3083.42,-1273.42
11/17/2021 3:00,Wednesday,3,61640,76196,7234.3,17735,4.63,4.66,4.92,40,38,47,59,53,2973.67,-1291.58
11/17/2021 4:00,Wednesday,4,61900,77856,7270.76,17720,4.62,4.65,4.91,38,39,48,59,53,2470.17,-1279.08
11/17/2021 5:00,Wednesday,5,62970,82089,7011.22,17668,4.61,4.64,4.9,40,38,50,59,53,2122.25,-846.17
11/17/2021 6:00,Wednesday,6,66580,89444,6826.7,17654,4.6,4.63,4.9,39,39,51,59,53,1747.08,-730.08
11/17/2021 7:00,Wednesday,7,71230,93764,6476.84,17599,4.6,4.62,4.89,40,39,52,58,52,1753.83,-1234.25
11/17/2021 8:00,Wednesday,8,73540,93065,6399.56,17366,4.59,4.61,4.88,42,43,53,57,52,1769.17,-1500
11/17/2021 9:00,Wednesday,9,74450,90951,6078.9,17001,4.58,4.6,4.88,45,50,55,56,53,2033.67,-1404.58
11/17/2021 10:00,Wednesday,10,75130,89051,5702.26,17263,4.57,4.59,4.87,49,56,58,56,55,2173.75,-1402.42
11/17/2021 11:00,Wednesday,11,75700,87498,5329.1,17732,4.56,4.58,4.86,51,60,61,57,56,2259.67,-1142.5
11/17/2021 12:00,Wednesday,12,76090,86574,5285.5,17936,4.55,4.57,4.86,53,64,63,55,57,2436.17,-1030.5
11/17/2021 13:00,Wednesday,13,76510,86047,5152.09,17835,4.55,4.56,4.85,54,67,64,54,58,2675.08,-813.5
11/17/2021 14:00,Wednesday,14,76760,85721,5061.01,17529,4.54,4.55,4.84,55,69,65,52,58,2477.5,-854.17
11/17/2021 15:00,Wednesday,15,76710,85748,5218.25,17283,4.53,4.54,4.84,55,69,65,51,57,2480.58,-1004.92
11/17/2021 16:00,Wednesday,16,76890,87230,5447.77,17124,4.52,4.53,4.83,55,68,65,51,56,2210.17,-1235.08
11/17/2021 17:00,Wednesday,17,78350,89987,5800.64,16681,4.51,4.52,4.82,54,64,64,50,55,2429.17,-888.67
11/17/2021 18:00,Wednesday,18,79690,91241,6117.09,16287,4.5,4.51,4.82,55,60,62,48,53,1876.75,-882.42
11/17/2021 19:00,Wednesday,19,78530,90862,6469.03,16309,4.49,4.5,4.81,55,59,61,47,51,1610.75,-935.08
11/17/2021 20:00,Wednesday,20,77010,88986,6490.74,16391,4.49,4.49,4.8,54,58,60,46,50,1708.33,-1037.25
11/17/2021 21:00,Wednesday,21,74710,85544,6258.48,16478,4.48,4.48,4.8,55,57,59,44,49,2360.42,-956.58
11/17/2021 22:00,Wednesday,22,72120,80798,6149.24,16544,4.47,4.47,4.79,55,57,59,43,48,2225.67,-776.08
11/17/2021 23:00,Wednesday,23,68440,76175,5912.98,16543,4.46,4.46,4.78,56,57,58,42,47,2190.17,-371.75
11/18/2021 0:00,Thursday,0,65860,72053,5602.86,17543,4.46,4.46,4.78,56,57,59,41,45,2880,-229
11/18/2021 1:00,Thursday,1,64180,69909,5289.51,17439,4.48,4.47,4.78,54,57,58,39,44,2914.42,-52.5
11/18/2021 2:00,Thursday,2,63200,68848,5196.46,17376,4.5,4.49,4.78,55,55,55,38,43,2706.83,14.67
11/18/2021 3:00,Thursday,3,62890,68698,5309.58,17379,4.52,4.51,4.78,56,53,54,37,42,2448.92,-102.92
11/18/2021 4:00,Thursday,4,63490,70173,5502.46,17428,4.54,4.53,4.79,56,52,52,35,41,2790.25,32.67
11/18/2021 5:00,Thursday,5,64690,74183,5792.58,17438,4.56,4.54,4.79,55,51,51,34,40,2486.08,-13.5
11/18/2021 6:00,Thursday,6,69130,81261,6066.42,17314,4.57,4.56,4.79,54,52,50,33,39,2248.75,-158.17
11/18/2021 7:00,Thursday,7,74300,86271,6468.56,16866,4.59,4.58,4.79,54,52,49,32,39,2599.33,-650.92
11/18/2021 8:00,Thursday,8,76470,87007,7092.76,16333,4.61,4.59,4.79,56,55,47,31,38,2597.67,-902
11/18/2021 9:00,Thursday,9,77130,86399,7877.05,16251,4.63,4.61,4.79,56,61,48,32,39,2607.58,-851.83
11/18/2021 10:00,Thursday,10,77330,85899,8120.64,16522,4.65,4.63,4.79,58,66,48,34,41,3017.75,-289.33
11/18/2021 11:00,Thursday,11,77210,85424,8169.26,16294,4.67,4.64,4.79,59,69,48,36,42,2958,-174.33
11/18/2021 12:00,Thursday,12,76940,85215,8176.95,15799,4.69,4.66,4.8,62,71,48,36,43,2864,-258.17
11/18/2021 13:00,Thursday,13,76690,85305,8322.99,15653,4.7,4.68,4.8,66,73,47,37,44,2534.08,-343.17
11/18/2021 14:00,Thursday,14,76420,85188,8380.97,14963,4.72,4.69,4.8,66,74,47,37,44,2141.67,-402.25
11/18/2021 15:00,Thursday,15,76160,85347,8304.06,14106,4.74,4.71,4.8,68,73,46,36,44,2153.75,-750.67
11/18/2021 16:00,Thursday,16,76500,86625,8093.92,12698,4.76,4.73,4.8,68,72,46,36,43,2180.25,-1285.75
11/18/2021 17:00,Thursday,17,78420,89516,7751.27,10676,4.78,4.74,4.8,65,69,44,36,42,1386.42,-1113.67
11/18/2021 18:00,Thursday,18,80750,91168,7387.88,8804,4.8,4.76,4.8,63,65,42,35,40,1378,-1118.58
11/18/2021 19:00,Thursday,19,80440,90942,6918.4,7498,4.82,4.78,4.8,64,62,40,33,38,1038.25,-1021.17
11/18/2021 20:00,Thursday,20,79350,89089,6540.38,6552,4.83,4.8,4.81,64,60,39,32,36,932.42,-975.83
11/18/2021 21:00,Thursday,21,77570,85916,6016.24,5956,4.85,4.81,4.81,62,58,37,32,35,962.5,-774.83
11/18/2021 22:00,Thursday,22,75750,81394,5506.75,5799,4.87,4.83,4.81,61,56,36,31,35,1180.08,-598.17
11/18/2021 23:00,Thursday,23,72440,76995,5042.77,6049,4.89,4.85,4.81,50,54,35,30,34,1339.5,-558.58
11/19/2021 0:00,Friday,0,69170,76086,4446.53,6760,4.9,4.85,4.81,46,53,34,32,33,1272.67,-786.92
11/19/2021 1:00,Friday,1,67490,74653,3963.25,7594,4.9,4.84,4.81,49,50,34,32,32,1443.08,-333.75
11/19/2021 2:00,Friday,2,66770,74266,3506.03,9069,4.89,4.84,4.81,46,46,33,31,32,1721.42,-480
11/19/2021 3:00,Friday,3,66230,74704,3400.54,10796,4.89,4.83,4.81,46,44,33,29,32,1564.67,-290.17
11/19/2021 4:00,Friday,4,66910,76835,2936.25,12309,4.89,4.82,4.81,45,43,32,28,31,1652.17,-173.33
