Date,DayOfWeek,Hour,MISO: Demand ISO Multiday Forecast(6947)-MW,PJM: ISO Original Forecasted Demand - PJM RTO(11019)-MW,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,PJM: Generation Forecast - Wind (Real Time)(49867)-MW,MISO: Next Day Wind Forecast(106728)-MW,ARGUS: NatGas - Average -  Transco Z6 Non-NY(4631)-$/MCF,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows MISO imports 5Min(7732)-MW,PJM: InterTieFlow-NYIS(6096)-MW
7/10/2021 16:00,Saturday,16,85940,104844,22779,1227.19,5444,3.15,75,85,78,74,78,1273.5,-973.25
7/10/2021 17:00,Saturday,17,87040,105396,22906,1480.25,5544,3.15,74,85,78,74,78,1575.33,-815.92
7/10/2021 18:00,Saturday,18,87000,104264,22694,1729.09,5543,3.15,80,84,78,73,78,1724.17,-762.5
7/10/2021 19:00,Saturday,19,85800,101373,22219,1848.9,5543,3.15,78,83,77,72,77,2161.75,-605.08
7/10/2021 20:00,Saturday,20,83890,97827,21663,1683.09,5790,3.15,76,80,75,72,77,2280,-592.58
7/10/2021 21:00,Saturday,21,81940,95246,21106,1960.84,5969,3.15,73,76,73,71,75,2351.25,-853.08
7/10/2021 22:00,Saturday,22,78950,90481,20403,2449.22,6157,3.15,71,75,71,71,73,2299.5,-1029.67
7/10/2021 23:00,Saturday,23,74350,84566,19519,2597.58,6387,3.15,71,74,70,70,72,2181.67,-1033.83
7/11/2021 0:00,Sunday,0,69820,82130,18456,2635.73,6606,3.15,70,73,69,70,71,1694.58,-1190.33
7/11/2021 1:00,Sunday,1,66700,77659,17624,2421.78,9319,3.15,71,74,69,67,70,2450.17,-912.83
7/11/2021 2:00,Sunday,2,64210,74437,16822,2323.35,9316,3.15,71,73,68,67,69,2792.17,-573.42
7/11/2021 3:00,Sunday,3,63190,72295,16314,2538.28,9261,3.15,71,73,68,66,68,2782,-738.58
7/11/2021 4:00,Sunday,4,62260,71107,15993,2938,9279,3.15,71,72,67,66,68,2548.83,-629.5
7/11/2021 5:00,Sunday,5,62000,70701,15877,2605.28,9289,3.15,70,72,67,66,67,2454.42,-625.5
7/11/2021 6:00,Sunday,6,62360,70572,16086,2743.78,9463,3.15,70,72,67,66,67,2428.75,-465.33
7/11/2021 7:00,Sunday,7,62280,73387,16734,2843.74,9615,3.16,72,72,67,65,67,1978.08,-459.17
7/11/2021 8:00,Sunday,8,64540,78687,17590,2802.42,9762,3.16,71,76,69,66,68,1789.08,-658.67
7/11/2021 9:00,Sunday,9,68340,84703,18474,2525.04,9165,3.16,72,78,70,67,70,1731.17,-793
7/11/2021 10:00,Sunday,10,72150,90321,19367,2160.55,8957,3.16,72,81,72,67,71,1263.92,-906.42
7/11/2021 11:00,Sunday,11,75490,95616,20322,2061.36,9279,3.16,72,83,73,66,73,1221.17,-1036.75
7/11/2021 12:00,Sunday,12,78300,100192,21096,2056.31,9591,3.16,75,86,74,67,74,892.42,-943.17
7/11/2021 13:00,Sunday,13,80590,103876,21711,1904.73,9768,3.16,74,87,76,68,76,649.58,-915.83
7/11/2021 14:00,Sunday,14,82440,106823,22244,1893.43,9782,3.16,73,87,77,69,77,721.08,-920.17
7/11/2021 15:00,Sunday,15,84040,109627,22753,2313.72,9811,3.16,74,88,77,68,78,493.17,-609.67
7/11/2021 16:00,Sunday,16,85660,112251,23124,2367.08,9858,3.16,78,88,78,68,78,588.08,-503.92
7/11/2021 17:00,Sunday,17,86910,113951,23290,2847.96,9719,3.16,77,87,78,68,78,699.42,-644.42
7/11/2021 18:00,Sunday,18,87060,113552,23272,2928.65,9497,3.16,77,86,77,68,78,754.75,-689.92
7/11/2021 19:00,Sunday,19,85950,111006,22880,2770.93,9065,3.16,75,86,76,68,77,1017.5,-765.42
7/11/2021 20:00,Sunday,20,84020,107232,22220,2338.86,8776,3.16,76,84,76,68,77,1125.83,-774
7/11/2021 21:00,Sunday,21,82450,104189,21417,2321.02,8531,3.16,74,81,74,68,75,1311.5,-903.42
7/11/2021 22:00,Sunday,22,79800,98439,20577,2161.38,8449,3.16,75,80,73,67,73,1645.17,-967.58
7/11/2021 23:00,Sunday,23,75260,91584,19722,1721.41,8275,3.16,74,79,72,67,72,2066.58,-887.58
7/12/2021 0:00,Monday,0,70700,88274,18759,1648.54,7964,3.16,74,79,72,67,71,2123.83,-1056.92
7/12/2021 1:00,Monday,1,67580,83910,17845,1559.46,5569,3.17,75,78,71,67,70,2266.17,-1139.75
7/12/2021 2:00,Monday,2,65380,80986,17284,1504.8,5288,3.19,75,77,71,67,69,2228.42,-1179
7/12/2021 3:00,Monday,3,64480,79398,16980,1308.72,4977,3.2,74,76,70,67,68,2225.25,-1244
7/12/2021 4:00,Monday,4,64490,79661,16910,1317.02,4768,3.21,72,76,70,67,67,2166.75,-1050.33
7/12/2021 5:00,Monday,5,65620,82258,17367,1372.01,4483,3.23,73,75,70,66,67,2238.75,-1013.83
7/12/2021 6:00,Monday,6,68270,86672,18734,1170,4268,3.24,73,75,69,66,66,2034.75,-1024
7/12/2021 7:00,Monday,7,70980,92950,20021,1074.73,3981,3.26,74,76,70,66,66,1915.5,-1091.25
7/12/2021 8:00,Monday,8,74520,99300,21448,1009.07,3531,3.27,74,79,71,66,67,1925.83,-1168.58
7/12/2021 9:00,Monday,9,78270,105371,22336,697.91,2791,3.29,76,82,73,68,69,1815.92,-1241.83
7/12/2021 10:00,Monday,10,82180,111586,23249,680.42,2382,3.3,78,84,75,69,72,1634.67,-1040.75
7/12/2021 11:00,Monday,11,85860,117410,23927,672.42,2322,3.32,79,86,76,70,73,1630.58,-725.75
7/12/2021 12:00,Monday,12,88950,122529,24582,674.95,2330,3.33,81,88,78,71,75,1336.08,-743
7/12/2021 13:00,Monday,13,91590,126512,24980,674.48,2283,3.34,80,90,79,71,76,1481.33,-846.13
7/12/2021 14:00,Monday,14,93680,128890,25260,795.68,2181,3.36,83,91,79,72,77,1253.17,-643.42
7/12/2021 15:00,Monday,15,94860,130492,25588,1004.73,2178,3.37,84,91,80,73,78,1259.08,-696.42
7/12/2021 16:00,Monday,16,95570,131396,25869,827.64,2287,3.39,82,91,80,73,79,1236.71,-769.21
7/12/2021 17:00,Monday,17,96060,131374,25939,711.03,2168,3.4,81,91,80,73,79,1072.33,-821.83
7/12/2021 18:00,Monday,18,96010,129406,25705,672.28,1997,3.42,79,90,79,73,79,1160.75,-1054.58
7/12/2021 19:00,Monday,19,94810,125449,25143,485.36,1926,3.43,77,89,78,72,78,1560.25,-808.92
7/12/2021 20:00,Monday,20,92160,120636,24184,700.42,2040,3.44,78,87,77,72,77,1641.92,-704.92
7/12/2021 21:00,Monday,21,89830,116086,23319,756.25,2264,3.46,75,84,76,71,76,1708.17,-760.17
7/12/2021 22:00,Monday,22,86230,108864,21915,882.24,2575,3.47,75,82,74,69,74,1833,-1020.58
7/12/2021 23:00,Monday,23,80590,100810,20629,922.73,2997,3.49,72,81,73,68,72,1678.33,-1009.75
7/13/2021 0:00,Tuesday,0,75060,94263,19483,847.29,3476,3.5,72,80,73,68,71,2198.5,-801.17
7/13/2021 1:00,Tuesday,1,71540,89028,18641,830.39,4173,3.51,71,80,72,69,70,2846.42,-766
7/13/2021 2:00,Tuesday,2,68790,85444,17982,957.88,4362,3.52,72,79,72,68,70,3046,-844
7/13/2021 3:00,Tuesday,3,66970,83299,17540,994.83,4337,3.52,70,78,72,68,70,3401.58,-639.67
7/13/2021 4:00,Tuesday,4,65990,83101,17668,1128.38,4392,3.53,71,77,72,68,69,3264.33,-682.58
7/13/2021 5:00,Tuesday,5,66470,85487,18277,1009.7,4394,3.53,70,76,71,68,69,3415.33,-796.33
7/13/2021 6:00,Tuesday,6,68270,90200,19394,832.95,4353,3.54,70,76,71,67,68,2944.58,-760.58
7/13/2021 7:00,Tuesday,7,70970,96015,20546,998.28,3976,3.54,69,77,71,67,68,2444.25,-979.33
7/13/2021 8:00,Tuesday,8,75080,101906,21869,914.9,2933,3.55,71,79,72,68,69,2313.08,-1067.58
7/13/2021 9:00,Tuesday,9,79550,107598,23085,945.86,1940,3.55,70,82,74,70,71,1995.92,-844.83
7/13/2021 10:00,Tuesday,10,84090,113424,24136,1153.49,1516,3.56,72,85,75,70,73,2069.92,-983.92
7/13/2021 11:00,Tuesday,11,88540,118856,25157,1399.99,1621,3.56,72,87,76,71,76,2162.5,-866.5
7/13/2021 12:00,Tuesday,12,92490,123742,25928,1200.59,1849,3.57,72,90,77,73,77,1981,-725.92
7/13/2021 13:00,Tuesday,13,95880,127326,26641,1371.91,2069,3.57,72,91,78,75,79,1775.75,-943.25
7/13/2021 14:00,Tuesday,14,98550,129422,27180,1902.11,2288,3.58,73,92,78,77,80,1741.08,-940.33
7/13/2021 15:00,Tuesday,15,100260,130774,27527,2102.66,2615,3.59,72,92,79,78,81,1823.5,-974.83
7/13/2021 16:00,Tuesday,16,101320,131533,27739,2388.45,3039,3.59,72,92,79,79,82,2069,-879.75
7/13/2021 17:00,Tuesday,17,101930,131369,27785,2111.57,3251,3.6,72,91,79,80,81,2055.75,-805.92
7/13/2021 18:00,Tuesday,18,101730,129236,27221,1855.7,3306,3.6,72,90,78,80,82,2515.75,-817
7/13/2021 19:00,Tuesday,19,100250,125086,26148,1542.56,3227,3.61,70,89,77,79,81,2451.75,-1007.58
7/13/2021 20:00,Tuesday,20,97040,120613,25219,1226.62,3308,3.61,70,86,76,78,80,2411.33,-826.58
7/13/2021 21:00,Tuesday,21,94510,115750,24173,1537.8,3932,3.62,71,83,74,77,78,2594.33,-1000.92
7/13/2021 22:00,Tuesday,22,90520,108129,22893,1734.12,4823,3.62,71,82,73,75,76,2473.42,-1173.33
7/13/2021 23:00,Tuesday,23,84380,99955,21464,1990.56,5626,3.63,70,81,72,73,74,3353.25,-809
7/14/2021 0:00,Wednesday,0,78270,94210,19970,2217.98,6252,3.63,71,80,71,72,73,3338.5,-632.25
7/14/2021 1:00,Wednesday,1,72880,88744,17389,2305.37,6515,3.64,71,79,71,71,71,4365.58,-609.17
7/14/2021 2:00,Wednesday,2,69900,85013,16893,2604.72,6523,3.64,71,79,71,70,71,4495.5,-817.42
7/14/2021 3:00,Wednesday,3,68110,82792,16683,2699.87,6223,3.64,71,78,70,70,70,4717,-664.08
7/14/2021 4:00,Wednesday,4,67070,82495,16653,2699.3,5954,3.64,71,77,70,69,70,4336.17,-720.08
7/14/2021 5:00,Wednesday,5,67590,84959,17212,2442.24,5681,3.64,71,76,69,69,69,4345.42,-703.58
7/14/2021 6:00,Wednesday,6,69700,89381,18229,2028.83,5464,3.64,70,75,69,68,68,4380.67,-844.92
7/14/2021 7:00,Wednesday,7,72070,95164,19537,1918.64,5016,3.64,71,75,69,68,68,4028.83,-1188.33
7/14/2021 8:00,Wednesday,8,76600,101171,20823,1750.39,4205,3.64,71,79,70,69,70,3780,-1468.92
7/14/2021 9:00,Wednesday,9,81770,107195,21986,1264.71,3589,3.65,73,81,72,72,72,3407.08,-1412
7/14/2021 10:00,Wednesday,10,86940,113519,23057,1059.54,3514,3.65,74,84,74,75,76,3419.5,-947.17
7/14/2021 11:00,Wednesday,11,92100,119592,23822,1132.08,4130,3.65,75,87,76,78,78,3607.92,-693.25
7/14/2021 12:00,Wednesday,12,96630,124892,24464,1439.22,5106,3.65,77,88,78,80,80,3791,-902.92
7/14/2021 13:00,Wednesday,13,100330,129383,25076,1793.76,5865,3.65,79,90,80,82,82,3963.75,-1282.42
7/14/2021 14:00,Wednesday,14,103170,132441,25566,2057.06,6396,3.65,80,90,81,83,83,4126.83,-1381.5
7/14/2021 15:00,Wednesday,15,104690,134229,25597,2587.63,7115,3.65,87,90,81,84,83,4225.25,-1380.08
7/14/2021 16:00,Wednesday,16,105610,135076,25413,2473.79,7776,3.65,86,90,82,84,83,3866.33,-1119.42
7/14/2021 17:00,Wednesday,17,106040,134550,25260,2265.52,7847,3.66,86,89,81,84,83,3921,-1344.75
7/14/2021 18:00,Wednesday,18,105320,131824,24556,2436.15,7954,3.66,83,87,81,83,82,4222.92,-924
7/14/2021 19:00,Wednesday,19,103060,127353,23852,2344.82,8150,3.66,81,86,80,83,81,4473.25,-1297.17
7/14/2021 20:00,Wednesday,20,99180,122741,23271,3081.99,8306,3.66,82,84,79,82,80,4482.5,-1363.33
7/14/2021 21:00,Wednesday,21,96350,117785,22689,3374.46,8563,3.66,79,80,76,81,78,4283.58,-1550.08
7/14/2021 22:00,Wednesday,22,92250,110266,21374,3596.82,8983,3.66,78,79,74,79,76,4371.75,-1394.08
7/14/2021 23:00,Wednesday,23,85920,101897,19935,4357.53,9526,3.66,78,78,73,78,75,4306.33,-1249.92
7/15/2021 0:00,Thursday,0,79760,96621,18619,5097.06,9599,3.66,78,77,72,77,74,4316.5,-1365.83
7/15/2021 1:00,Thursday,1,75400,90936,18058,5464.29,9040,3.66,79,73,72,77,73,4670.33,-1360.33
7/15/2021 2:00,Thursday,2,72320,86970,17442,5485.67,9153,3.66,76,72,71,76,72,4889.42,-1202.5
7/15/2021 3:00,Thursday,3,70060,84500,16997,5176.32,8849,3.66,76,72,71,76,72,4847.33,-975.08
7/15/2021 4:00,Thursday,4,69000,84079,16997,4963.38,8565,3.66,76,72,70,76,71,4789.33,-1001.83
7/15/2021 5:00,Thursday,5,68870,86258,17366,4497.95,8270,3.66,76,72,69,75,71,4674.25,-1169.92
7/15/2021 6:00,Thursday,6,70740,90388,18506,3685.34,8096,3.66,75,71,69,75,70,4655.17,-1304.33
7/15/2021 7:00,Thursday,7,73520,96103,20035,3468.64,7912,3.66,74,73,70,73,70,4198.75,-1601.08
7/15/2021 8:00,Thursday,8,77750,102527,21324,3055.7,7787,3.66,75,76,72,73,71,3653.42,-1798.25
7/15/2021 9:00,Thursday,9,82570,109113,22554,2140.22,7252,3.66,80,79,75,73,73,3407.25,-1294.83
7/15/2021 10:00,Thursday,10,87540,116051,23563,2313.23,6940,3.66,81,83,78,74,75,3201.67,-1185.17
7/15/2021 11:00,Thursday,11,92470,122430,24601,2852.23,6871,3.66,83,86,80,74,78,3167.83,-1174.42
7/15/2021 12:00,Thursday,12,96750,128388,25612,2724.79,6741,3.66,86,88,82,75,79,2735.42,-1292
7/15/2021 13:00,Thursday,13,100220,133148,26391,2457.14,6401,3.65,87,89,84,75,81,2468.58,-1308.25
7/15/2021 14:00,Thursday,14,102900,136289,26975,2286.06,5884,3.65,88,90,84,75,82,2852,-1257.92
7/15/2021 15:00,Thursday,15,104280,138403,27393,2076.39,5507,3.65,87,90,84,75,82,3099.17,-1294.33
7/15/2021 16:00,Thursday,16,104970,139364,27793,1999.57,5213,3.65,86,91,85,74,82,3022.08,-1404.67
7/15/2021 17:00,Thursday,17,105020,139215,27950,1817.82,4645,3.65,86,90,84,74,81,2868.75,-1483.58
7/15/2021 18:00,Thursday,18,104240,136493,27291,1840.95,4117,3.65,84,89,84,73,81,3149.5,-1498.58
7/15/2021 19:00,Thursday,19,102330,131938,26211,836.46,3661,3.65,84,88,82,73,80,3060.5,-1659.08
7/15/2021 20:00,Thursday,20,98980,126583,25342,544.69,3410,3.65,83,86,81,72,79,2862.17,-1503.92
7/15/2021 21:00,Thursday,21,96390,121616,24562,751.75,3388,3.65,81,83,78,72,77,3260,-1286.67
7/15/2021 22:00,Thursday,22,92460,113772,23176,761.45,3596,3.65,82,81,77,71,75,3030.42,-1420.58
7/15/2021 23:00,Thursday,23,86280,104945,21684,1304.11,3855,3.65,80,80,75,70,74,3194.08,-1128.5
7/16/2021 0:00,Friday,0,80180,97101,20365,1687.26,4108,3.65,82,79,74,70,73,2815.33,-1101.5
7/16/2021 1:00,Friday,1,74730,91659,19445,1480.2,5475,3.64,81,77,73,67,71,3168.17,-1313.08
7/16/2021 2:00,Friday,2,71590,87594,18581,1558.94,5121,3.64,80,77,72,67,71,3358,-1238.58
7/16/2021 3:00,Friday,3,70060,85168,18149,1441.35,4672,3.64,80,76,72,66,70,3710,-1269
7/16/2021 4:00,Friday,4,69010,84562,18070,1355.34,4313,3.63,79,75,71,66,69,3723.25,-1186.5
7/16/2021 5:00,Friday,5,69260,86418,18615,1287.1,3946,3.63,80,74,71,66,69,3947.58,-1294.92
7/16/2021 6:00,Friday,6,70130,90279,19766,1453.07,3884,3.62,79,73,70,67,68,3909.92,-1286.75
7/16/2021 7:00,Friday,7,72700,96006,21274,1222.55,3871,3.62,79,75,70,67,68,3529.17,-1711.92
7/16/2021 8:00,Friday,8,76830,102653,22590,980.35,3538,3.62,80,78,72,67,69,2939.33,-1798
7/16/2021 9:00,Friday,9,80930,109063,23769,686.11,3107,3.61,82,82,74,68,71,2840,-1739.67
7/16/2021 10:00,Friday,10,84780,115679,24729,567.91,3129,3.61,84,85,76,70,73,2965.25,-1348
7/16/2021 11:00,Friday,11,88480,121583,25524,595.78,3446,3.6,86,88,78,70,75,2716.83,-1240.33
7/16/2021 12:00,Friday,12,91680,126614,26235,700.48,3836,3.6,88,90,79,71,76,2332.92,-1180.67
7/16/2021 13:00,Friday,13,94270,130461,26922,783.74,4082,3.6,90,91,80,72,77,1893.58,-1263.33
7/16/2021 14:00,Friday,14,96200,132834,27416,714.41,4068,3.59,91,93,80,73,78,1568.25,-1211.42
7/16/2021 15:00,Friday,15,97050,133954,27831,663.98,4089,3.59,90,93,81,73,78,1653.92,-1310.25
7/16/2021 16:00,Friday,16,97380,134120,28041,680.72,4235,3.58,88,92,81,73,79,2025.17,-1355.5
7/16/2021 17:00,Friday,17,97420,133244,27951,650.82,4170,3.58,88,92,80,74,78,2391.17,-1329
7/16/2021 18:00,Friday,18,96630,130129,27290,873.47,4197,3.58,89,90,79,73,78,2658.67,-1357.33
7/16/2021 19:00,Friday,19,94800,125504,26269,824.5,4217,3.57,87,89,78,73,78,2674.83,-1509.5
7/16/2021 20:00,Friday,20,91740,120492,25168,1404.82,4294,3.57,86,87,77,72,77,2836.42,-1543.5
7/16/2021 21:00,Friday,21,89320,116156,24290,1256.23,4565,3.57,84,83,75,71,75,2673,-1603.67
7/16/2021 22:00,Friday,22,85890,109401,22906,1308.57,5018,3.56,83,81,74,69,73,2932.25,-1697.5
7/16/2021 23:00,Friday,23,80420,101784,21328,1225.94,5331,3.56,81,80,73,69,72,3079.33,-1239.17
7/17/2021 0:00,Saturday,0,74990,96410,20023,921.53,5399,3.55,81,79,72,68,71,2880.67,-1126.33
7/17/2021 1:00,Saturday,1,71020,90762,18968,794.72,5903,3.55,80,79,71,68,70,3016.5,-1131.25
7/17/2021 2:00,Saturday,2,68440,86602,18035,725.91,5599,3.55,82,78,70,67,69,2922.67,-1324.42
7/17/2021 3:00,Saturday,3,66360,83771,17369,714.96,5036,3.54,81,77,70,67,69,2904.75,-1431.92
7/17/2021 4:00,Saturday,4,65150,82036,17037,813.34,4556,3.54,79,76,70,66,68,2890.25,-1493.75
7/17/2021 5:00,Saturday,5,64890,81694,17037,869.3,4095,3.53,79,75,70,66,67,3134.67,-1125.58
7/17/2021 6:00,Saturday,6,65390,82145,17369,926.87,3875,3.53,79,75,70,65,67,3358,-1270.67
7/17/2021 7:00,Saturday,7,66000,85511,18202,921.92,3636,3.53,78,76,70,64,66,3512,-1467.92
7/17/2021 8:00,Saturday,8,68690,91682,19264,1039.69,3029,3.52,80,79,71,66,68,3441.25,-1372.42
7/17/2021 9:00,Saturday,9,72430,99054,20306,813.21,2445,3.52,81,82,72,68,70,2816.33,-1107.5
7/17/2021 10:00,Saturday,10,76450,106053,21246,754.94,2319,3.51,84,85,73,70,72,2323.42,-1548.17
7/17/2021 11:00,Saturday,11,80030,112442,22124,765.58,2619,3.51,86,88,74,72,75,1913.33,-1269.5
7/17/2021 12:00,Saturday,12,83100,117258,22676,1049.33,3041,3.51,89,90,74,74,77,1855.58,-1101.58
7/17/2021 13:00,Saturday,13,85630,120839,23125,1065.71,3341,3.5,89,91,75,75,79,1738.17,-1228.83
7/17/2021 14:00,Saturday,14,87620,122883,23554,856.9,3452,3.5,88,92,76,75,80,1642.08,-1050.42
7/17/2021 15:00,Saturday,15,89040,123861,23840,767.87,3694,3.5,86,92,76,76,81,1706.5,-823.58
7/17/2021 16:00,Saturday,16,90360,124054,24024,951.57,4095,3.49,72,90,75,76,81,1896.17,-858.42
7/17/2021 17:00,Saturday,17,91350,123053,24081,1073.52,4190,3.49,73,89,75,77,81,2004.67,-1013.67
7/17/2021 18:00,Saturday,18,91320,120273,23682,1135.97,4277,3.48,80,87,75,76,81,2336.08,-1045.17
7/17/2021 19:00,Saturday,19,90110,116134,22988,1360.59,4343,3.48,80,85,74,76,80,2693.08,-1019.33
7/17/2021 20:00,Saturday,20,88030,112183,22568,1174.33,4538,3.48,79,83,73,75,79,2394.67,-1110.08
7/17/2021 21:00,Saturday,21,85750,108555,22064,1101.6,4894,3.47,80,80,71,73,77,2759.17,-1101.5
7/17/2021 22:00,Saturday,22,82500,102901,21014,1192.05,5329,3.47,76,79,69,70,74,3087.83,-1045.08
7/17/2021 23:00,Saturday,23,77450,96292,19900,1445.68,5525,3.46,74,78,68,69,72,2996.83,-939.67
7/18/2021 0:00,Sunday,0,72880,87824,18737,1914.31,5608,3.46,74,77,67,68,71,2849.67,-962.08
7/18/2021 1:00,Sunday,1,70140,82870,17848,2029.79,5762,3.46,74,76,67,68,71,4134.33,-952.08
7/18/2021 2:00,Sunday,2,67100,79173,17154,1789.13,5575,3.45,75,75,66,67,70,4385.92,-1035.08
7/18/2021 3:00,Sunday,3,64880,76628,16660,1621.69,5207,3.45,73,74,65,66,69,4268.92,-986.75
7/18/2021 4:00,Sunday,4,63570,75070,16307,1554.19,4717,3.44,73,73,65,66,68,4178.75,-1125.42
7/18/2021 5:00,Sunday,5,63140,74411,16142,1382.18,4091,3.44,74,73,64,65,67,4014.83,-1021.67
7/18/2021 6:00,Sunday,6,63330,74181,16189,1505.95,3663,3.44,73,73,63,65,66,3893.17,-872.75
7/18/2021 7:00,Sunday,7,63570,76484,16777,1504.95,3164,3.43,74,73,64,65,66,4127.42,-1069.67
7/18/2021 8:00,Sunday,8,65540,81866,17836,1498.55,2470,3.43,75,76,66,67,68,3957.67,-1251.75
7/18/2021 9:00,Sunday,9,70250,88153,18778,1356.3,1883,3.43,76,78,68,69,71,3704.75,-1410.25
7/18/2021 10:00,Sunday,10,75200,93646,19601,1227.64,1633,3.42,76,81,71,73,74,3706.33,-1444
7/18/2021 11:00,Sunday,11,79660,99064,20402,1201.55,1599,3.42,78,82,74,76,77,3904.83,-1648.25
7/18/2021 12:00,Sunday,12,83600,103416,20919,1310.67,1706,3.41,81,84,76,77,79,3974.75,-1385.5
7/18/2021 13:00,Sunday,13,86910,107238,21484,1287.68,1830,3.41,79,85,78,78,81,3833.42,-1539.58
7/18/2021 14:00,Sunday,14,89480,109845,21978,1261.7,1850,3.41,82,86,79,80,82,3498.75,-1396.67
7/18/2021 15:00,Sunday,15,91550,111934,22331,1258.54,1931,3.4,79,86,80,81,83,3661.83,-1450.17
7/18/2021 16:00,Sunday,16,93570,113642,22802,1167.68,2080,3.4,79,86,80,80,83,3791.25,-1407.58
7/18/2021 17:00,Sunday,17,95210,114594,23099,1115.55,1998,3.39,81,85,80,80,83,4082.75,-1349.83
7/18/2021 18:00,Sunday,18,95730,113455,22903,1013.3,1921,3.39,79,84,80,80,83,4474,-1061.83
7/18/2021 19:00,Sunday,19,94500,110675,22372,750.73,1930,3.39,77,82,79,79,82,4149.92,-1182.58
7/18/2021 20:00,Sunday,20,91810,107628,22083,803.47,2238,3.38,78,80,77,78,81,4344.83,-1183.67
7/18/2021 21:00,Sunday,21,89320,104418,21721,970.86,2784,3.38,76,77,75,76,78,4619.92,-1266.08
7/18/2021 22:00,Sunday,22,85870,98313,20637,1142.61,3339,3.37,75,75,72,74,76,4874.17,-1262.75
7/18/2021 23:00,Sunday,23,80700,91682,19310,1645.31,3619,3.37,74,74,70,71,74,4482.17,-982.58
7/19/2021 0:00,Monday,0,75820,84392,18177,1706.26,3632,3.37,73,73,69,70,72,3656.92,-987.33
7/19/2021 1:00,Monday,1,71390,79931,17315,1526.35,4338,3.37,74,72,67,68,72,4190.17,-874.42
7/19/2021 2:00,Monday,2,68520,76925,16782,1306.88,4168,3.37,73,71,66,68,71,4384.17,-805.17
7/19/2021 3:00,Monday,3,66710,75293,16477,1107.69,3799,3.37,72,71,66,66,71,4142.08,-711.33
7/19/2021 4:00,Monday,4,65790,75432,16520,851.89,3370,3.37,72,70,65,65,70,3976.33,-788.08
7/19/2021 5:00,Monday,5,66270,78038,16925,828.09,2916,3.37,71,69,64,64,69,3828.25,-862.25
7/19/2021 6:00,Monday,6,68120,82474,17821,615.15,2677,3.37,73,69,63,64,68,4002.08,-1122
7/19/2021 7:00,Monday,7,71310,88137,19122,483.56,2305,3.37,73,70,64,63,67,3862,-1337.33
7/19/2021 8:00,Monday,8,75660,94140,20422,454.7,1618,3.37,73,73,66,66,69,3838.5,-1117.5
7/19/2021 9:00,Monday,9,80400,99988,21190,351.78,994,3.37,73,75,70,70,72,3892.25,-1114.42
7/19/2021 10:00,Monday,10,85320,105994,21754,133.32,666,3.37,72,77,74,73,76,4047.63,-782.54
7/19/2021 11:00,Monday,11,90220,111630,22262,137.88,554,3.37,75,79,77,77,79,4108.67,-1161.92
7/19/2021 12:00,Monday,12,94630,116854,22813,162.58,501,3.37,76,79,79,79,81,3740.75,-1384.33
7/19/2021 13:00,Monday,13,98360,121370,23449,145.68,459,3.37,77,81,81,81,83,3984.75,-1326.67
7/19/2021 14:00,Monday,14,101280,124581,23958,196.74,459,3.37,74,82,82,83,84,4228.08,-1376.17
7/19/2021 15:00,Monday,15,103140,126982,24452,226.54,529,3.37,76,82,83,83,84,4648.17,-1403.25
7/19/2021 16:00,Monday,16,104410,128542,24820,233.24,664,3.37,79,82,83,84,85,4840.17,-1052.08
7/19/2021 17:00,Monday,17,105230,129041,24975,344.26,775,3.37,77,81,82,84,84,4867.08,-1015.58
7/19/2021 18:00,Monday,18,105180,127213,24585,376.62,951,3.37,78,80,82,84,84,5070,-1356
7/19/2021 19:00,Monday,19,103410,122997,23851,480.49,1227,3.37,80,79,81,83,83,4947.33,-1404.67
7/19/2021 20:00,Monday,20,99640,118198,23096,387.59,1619,3.37,78,77,79,81,82,4702.33,-1161.25
7/19/2021 21:00,Monday,21,96240,113507,22342,524.8,2062,3.37,77,74,76,79,79,4592.58,-1241
7/19/2021 22:00,Monday,22,91930,105848,20853,578.9,2543,3.37,77,73,74,75,77,4235.92,-1493.33
7/19/2021 23:00,Monday,23,85840,97479,19491,541,3074,3.37,76,72,72,73,75,4274.25,-1287.08
7/20/2021 0:00,Tuesday,0,80230,89747,18317,501.9,3640,3.37,76,71,70,71,74,3476.92,-1127.25
7/20/2021 1:00,Tuesday,1,76570,84521,17329,369.26,4660,3.37,77,70,68,69,72,3743.42,-1127.08
7/20/2021 2:00,Tuesday,2,72990,80961,16720,304.85,5018,3.36,75,69,67,69,71,4350.67,-1151.75
7/20/2021 3:00,Tuesday,3,70700,78835,16390,208.93,5148,3.36,75,68,67,68,70,4118.08,-1175.58
7/20/2021 4:00,Tuesday,4,69620,78583,16413,211.31,5216,3.35,74,67,66,67,69,4197.58,-1050.33
7/20/2021 5:00,Tuesday,5,70070,81044,16955,372.48,5137,3.35,74,67,65,67,69,4293.67,-1038.58
7/20/2021 6:00,Tuesday,6,71490,85519,17874,473.33,5087,3.34,73,67,65,65,68,4376.67,-1205.42
