Date,GS-PIQ: NY Demand Forecast (Mod) Multi-Day (Details)(4252)-MW,GS-PIQ: PJM-E Demand Forecast (Mod) Multi-Day (Details)(4354)-MW,GS-PIQ: MISO Demand Forecast (Zonal Sum) Multi-Day (Details)(47581)-MW,WBI: Temp New York City NY (NYC)(5708)-Deg,PJM: Southern Forecasted Factored Weather Temp(6177)-F,PJM: Western Forecasted Factored Weather Temp(6024)-F,PJM: COMED Forecasted Factored Weather Temp(6804)-F,GS-PIQ: MISO Forecasted Factored Weather Temp(6882)-F,PJM: Tie-Flows Exports 5Min(6553)-MW
8/17/2021 11:00,0.7130822366639928,0.27253338953427664,0.9349064183290939,1.031602016055333,0.995889311573705,0.9751615000714596,1.1537757153650228,1.1906939149023603,0.4638067978603551
8/17/2021 12:00,0.8244616638195608,0.4274650519271684,1.1464459999533545,1.0854338779537598,0.9784355615881609,0.9164273310563956,1.1448502778203544,1.21464121859311,0.1927758519426908
8/17/2021 13:00,0.9465475269320627,0.48354603339637636,1.2417426767503634,1.0309496785798458,1.0039010100487349,0.8836751305082087,1.1107487509603522,1.2207137691029253,0.1263194191411869
8/17/2021 14:00,0.9711718171007788,0.5293402678093718,1.3192154145417154,0.9984916910049183,1.0029599791758395,0.8343699190292915,1.09662741328749,1.2477261749860495,-0.03685291880169995
8/17/2021 15:00,0.9695615947629687,0.5822985696485004,1.3418055476783133,1.0447587410867418,0.9958027066152549,0.8466967996634085,1.100189997449184,1.2098788298857164,0.06295862949889398
8/17/2021 16:00,0.9366958539283479,0.5601462982664226,1.355520824882135,1.0571444742173615,0.9609971068790625,0.8402349159908558,1.0932540483287465,1.2355702003394506,0.2611314177242114
8/17/2021 17:00,0.8313359363605684,0.4728567021133419,1.3462398875358004,0.980604420176612,0.9966080672484755,0.8664039051220425,1.1063358786386361,1.2018810679117098,0.7239942111538543
8/17/2021 18:00,0.805422094143417,0.4536396961553073,1.3163600560141349,0.9905773204413357,0.987396959612527,0.8745632190649977,1.136729517443927,1.2310465468737313,0.8826525077970233
8/17/2021 19:00,0.7910235944222126,0.38595466919604793,1.2826001520382706,0.9796151923756862,1.0520947921723136,0.9015437729014585,1.1179202959299683,1.2469083708378554,0.8675852808772065
8/17/2021 20:00,0.8379938661533016,0.39149855919346566,1.2906163335144627,1.0101300528093053,1.0932427212379456,0.9177427046934796,1.1690084946096733,1.2659296619221314,0.6908509885800782
8/17/2021 21:00,0.876761064935687,0.43958043807561636,1.3279696754014898,1.052591374327191,1.1094092159274829,0.9776641705526444,1.1393765212446596,1.2420301708387622,0.6257103284245318
8/17/2021 22:00,0.8561901316392098,0.3729274210607974,1.258654053672735,1.1432837496063115,1.1222076649851758,1.0106156759887066,1.1243859682900128,1.2461221413886374,0.7125347580523991
8/17/2021 23:00,0.8775142493369273,0.33048912295381055,1.1521440810893113,1.1545425449905231,1.1151710860588746,1.0803132850406671,1.0815170112361436,1.2642031014169148,0.9004540452317513
8/18/2021 0:00,0.7873183604696853,0.06711478766631106,1.0970625804311556,1.131188204495382,1.153402169029273,1.072469902652279,1.1217505571119828,1.2661083298953144,0.48852340943177647
8/18/2021 1:00,1.0194879036422195,0.5166700608692101,1.2648230899544066,1.0974472236613728,1.2799645603592253,1.233052239147253,1.2845591388029867,1.297713661448033,0.3104212563691768
8/18/2021 2:00,1.0189324693831006,0.4224889892217862,1.115373596254291,1.147616799721298,1.306376404553814,1.2150255470759654,1.2621611814520268,1.2794299453123719,-0.11149847993311339
8/18/2021 3:00,0.9841234672646944,0.323694631684773,0.9412345474718855,1.1985023060713142,1.2918739966233894,1.2699507913684538,1.2829938047814744,1.258829353167085,-0.21701699442009106
8/18/2021 4:00,0.9511298779533044,0.21691400425346813,0.8117579731800273,1.2295644665752157,1.3209319270023294,1.3066204063637772,1.2580786126091825,1.293889759376443,0.09830272826817263
8/18/2021 5:00,0.9840554163958387,0.08330401188885082,0.6771703111078512,1.2875866961045914,1.3536187084370666,1.3362243958758249,1.2258840063956546,1.2599409139378586,0.42309765792786086
