,Date,BF/Ref Gas,Biomass,Hydro,Non-Fossil,Solar,Uranium,Waste Biomass,Wind,Gasoil,LSFO,BIT - CAPP,BIT - ILB,BIT - NAPP,BIT - UB,Lignite,SUB - PRB,ANR LA,ANR OK,Algonquin Citygate,Algonquin Receipts,Carthage Hub,Chicago Citygate,Columbia Gulf; mainline,Consumers,Dominion-South,El Paso Permian,GTN Malin,Henry Hub,Iroquois Zone 2,Katy,NBPL Ventura,NGPL Midcon,NNG Demarc,NNG Ventura,Oneok OK,PG and E Citygate,Socal Citygate,Southern Star,TETCO M1 30-in,TETCO M3,TGP Z6 del,Transco Z5 del,Transco Z6 NY,Transco Z6 Non-NY,Waha
0,2021-01-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.17,1.44,1.74,1.279999971,1.804999948,0.66,2.325,2.275,2.41,2.325,2.31,2.31,2.31,2.005,2.005,2.94,2.385,2.385,2.325,2.28,2.28,2.31,2.275,2.285,3.6,4.295,2.29,2.1,2.25,2.25,2.645,2.43,2.3,2.34,0.0
1,2021-01-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.18,1.44,1.74,1.279999971,1.804999948,0.66,2.325,2.275,2.41,2.325,2.31,2.31,2.31,2.005,2.005,2.94,2.385,2.385,2.325,2.28,2.28,2.31,2.275,2.285,3.6,4.295,2.29,2.1,2.25,2.25,2.645,2.43,2.3,2.34,0.0
2,2021-01-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.18,1.44,1.75,1.279999971,1.804999948,0.66,2.325,2.275,2.41,2.325,2.31,2.31,2.31,2.005,2.005,2.94,2.385,2.385,2.325,2.28,2.28,2.31,2.275,2.285,3.6,4.295,2.29,2.1,2.25,2.25,2.645,2.43,2.3,2.34,0.0
3,2021-01-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.18,1.44,1.75,1.279999971,1.804999948,0.66,2.325,2.275,2.41,2.325,2.31,2.31,2.31,2.005,2.005,2.94,2.385,2.385,2.325,2.28,2.28,2.31,2.275,2.285,3.6,4.295,2.29,2.1,2.25,2.25,2.645,2.43,2.3,2.34,0.0
4,2021-01-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.19,1.45,1.75,1.279999971,1.804999948,0.65,2.5,2.405,3.295,2.465,2.485,2.485,2.47,2.27,2.27,2.625,2.565,2.565,2.5,2.43,2.39,2.48,2.435,2.35,3.625,3.9,2.405,2.1,2.55,2.55,3.59,2.725,2.655,2.41,0.0
5,2021-01-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.19,1.45,1.76,1.279999971,1.804999948,0.65,2.64,2.54,3.26,2.55,2.585,2.585,2.585,2.33,2.33,2.605,2.715,2.715,2.62,2.54,2.51,2.545,2.545,2.475,3.575,3.89,2.525,2.635,2.645,2.645,3.505,2.905,2.715,2.455,0.0
6,2021-01-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.645,2.55,2.99,2.665,2.58,2.58,2.565,2.315,2.315,2.705,2.7,2.7,2.675,2.55,2.535,2.585,2.55,2.575,3.56,3.705,2.555,2.63,2.67,2.67,3.05,2.8,2.75,2.52,0.0
7,2021-01-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.665,2.585,3.32,2.68,2.64,2.64,2.615,2.395,2.395,2.775,2.73,2.73,2.73,2.635,2.595,2.67,2.635,2.62,3.565,3.57,2.6,2.675,2.71,2.71,3.42,3.045,2.765,2.62,0.0
8,2021-01-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.625,2.59,3.86,2.645,2.61,2.61,2.57,2.295,2.295,2.755,2.725,2.725,2.68,2.595,2.565,2.64,2.6,2.61,3.535,3.125,2.59,2.675,2.72,2.72,3.885,2.91,2.82,2.64,0.0
9,2021-01-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.625,2.59,3.86,2.645,2.61,2.61,2.57,2.295,2.295,2.755,2.725,2.725,2.68,2.595,2.565,2.64,2.6,2.61,3.535,3.125,2.59,2.675,2.72,2.72,3.885,2.91,2.82,2.64,0.0
10,2021-01-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.625,2.59,3.86,2.645,2.61,2.61,2.57,2.295,2.295,2.755,2.725,2.725,2.68,2.595,2.565,2.64,2.6,2.61,3.535,3.125,2.59,2.675,2.72,2.72,3.885,2.91,2.82,2.64,0.0
11,2021-01-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.605,2.545,4.0,2.66,2.555,2.555,2.545,2.27,2.27,2.65,2.645,2.645,2.645,2.505,2.535,2.57,2.515,2.555,3.535,3.7,2.545,2.58,2.675,2.675,4.11,2.895,2.815,2.615,0.0
12,2021-01-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.8,2.65,4.385,2.755,2.725,2.725,2.72,2.445,2.445,2.775,2.825,2.825,2.815,2.66,2.64,2.685,2.66,2.705,3.72,3.905,2.67,2.8,2.71,2.71,4.5,2.995,2.88,2.7,0.0
13,2021-01-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.71,2.59,4.47,2.67,2.63,2.63,2.65,2.425,2.425,2.73,2.75,2.75,2.725,2.605,2.58,2.64,2.61,2.58,3.665,3.485,2.585,2.73,2.665,2.665,4.52,2.86,2.8,2.61,0.0
14,2021-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.76,1.279999971,1.804999948,0.65,2.705,2.6,3.02,2.685,2.64,2.64,2.63,2.4,2.4,2.655,2.735,2.735,2.7,2.595,2.58,2.64,2.6,2.615,3.6,3.385,2.615,2.705,2.595,2.595,3.015,2.875,2.68,2.58,0.0
15,2021-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.19,1.45,1.77,1.279999971,1.804999948,0.65,2.72,2.61,5.205,2.68,2.65,2.65,2.655,2.43,2.43,2.68,2.785,2.785,2.69,2.625,2.575,2.655,2.62,2.645,3.535,3.265,2.635,2.71,2.78,2.78,4.955,3.0,2.86,2.56,0.0
16,2021-01-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.19,1.45,1.78,1.279999971,1.804999948,0.65,2.72,2.61,5.205,2.68,2.65,2.65,2.655,2.43,2.43,2.68,2.785,2.785,2.69,2.625,2.575,2.655,2.62,2.645,3.535,3.265,2.635,2.71,2.78,2.78,4.955,3.0,2.86,2.56,0.0
17,2021-01-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.18,1.45,1.79,1.279999971,1.804999948,0.65,2.72,2.61,5.205,2.68,2.65,2.65,2.655,2.43,2.43,2.68,2.785,2.785,2.69,2.625,2.575,2.655,2.62,2.645,3.535,3.265,2.635,2.71,2.78,2.78,4.955,3.0,2.86,2.56,0.0
18,2021-01-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.17,1.45,1.8,1.279999971,1.804999948,0.64,2.72,2.61,5.205,2.68,2.65,2.65,2.655,2.43,2.43,2.68,2.785,2.785,2.69,2.625,2.575,2.655,2.62,2.645,3.535,3.265,2.635,2.71,2.78,2.78,4.955,3.0,2.86,2.56,0.0
19,2021-01-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.17,1.45,1.81,1.279999971,1.804999948,0.64,2.505,2.385,4.295,2.5,2.45,2.45,2.445,2.31,2.31,2.545,2.57,2.57,2.585,2.395,2.375,2.415,2.4,2.335,3.42,3.265,2.365,2.53,2.66,2.66,4.17,2.67,2.645,2.405,0.0
20,2021-01-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.375,2.33,3.04,2.375,2.36,2.36,2.355,2.18,2.18,2.445,2.42,2.42,2.43,2.35,2.33,2.36,2.35,2.32,3.36,2.925,2.34,2.36,2.36,2.36,3.065,2.51,2.4,2.315,0.0
21,2021-01-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.405,2.37,3.66,2.405,2.43,2.43,2.405,2.18,2.18,2.55,2.43,2.43,2.445,2.425,2.36,2.425,2.41,2.415,3.365,3.035,2.365,2.4,2.425,2.425,3.055,2.535,2.46,2.31,0.0
22,2021-01-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.38,2.35,5.475,2.375,2.38,2.38,2.37,2.14,2.14,2.495,2.42,2.42,2.4,2.355,2.325,2.37,2.36,2.285,3.34,3.43,2.325,2.395,2.515,2.515,4.845,2.58,2.5,2.32,0.0
23,2021-01-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.38,2.35,5.475,2.375,2.38,2.38,2.37,2.14,2.14,2.495,2.42,2.42,2.4,2.355,2.325,2.37,2.36,2.285,3.34,3.43,2.325,2.395,2.515,2.515,4.845,2.58,2.5,2.32,0.0
24,2021-01-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.38,2.35,5.475,2.375,2.38,2.38,2.37,2.14,2.14,2.495,2.42,2.42,2.4,2.355,2.325,2.37,2.36,2.285,3.34,3.43,2.325,2.395,2.515,2.515,4.845,2.58,2.5,2.32,0.0
25,2021-01-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.495,2.485,4.975,2.47,2.485,2.485,2.47,2.185,2.185,2.735,2.54,2.54,2.54,2.54,2.45,2.545,2.535,2.505,3.525,3.875,2.45,2.455,2.475,2.475,5.065,2.545,2.5,2.48,0.0
26,2021-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.595,2.57,4.77,2.63,2.58,2.58,2.545,2.32,2.32,2.84,2.63,2.63,2.625,2.635,2.525,2.645,2.635,2.525,3.495,3.955,2.54,2.6,2.715,2.715,5.065,2.75,2.715,2.575,0.0
27,2021-01-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.645,2.555,9.89,2.64,2.62,2.62,2.59,2.435,2.435,2.705,2.705,2.705,2.695,2.59,2.545,2.605,2.595,2.545,3.56,3.445,2.53,2.63,4.63,4.63,9.715,4.415,4.425,2.595,0.0
28,2021-01-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.16,1.45,1.82,1.279999971,1.804999948,0.64,2.6,2.52,11.595,2.565,2.585,2.585,2.575,2.305,2.305,2.675,2.6,2.6,2.58,2.535,2.51,2.545,2.54,2.455,3.515,3.295,2.495,2.56,4.7,4.7,9.925,4.02,3.82,2.49,0.0
29,2021-01-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.17,1.45,1.83,1.279999971,1.804999948,0.64,2.6,2.52,11.595,2.565,2.585,2.585,2.575,2.305,2.305,2.675,2.6,2.6,2.58,2.535,2.51,2.545,2.54,2.455,3.515,3.295,2.495,2.56,4.7,4.7,9.925,4.02,3.82,2.49,0.0
30,2021-01-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.18,1.45,1.84,1.279999971,1.804999948,0.64,2.6,2.52,11.595,2.565,2.585,2.585,2.575,2.305,2.305,2.675,2.6,2.6,2.58,2.535,2.51,2.545,2.54,2.455,3.515,3.295,2.495,2.56,4.7,4.7,9.925,4.02,3.82,2.49,0.0
31,2021-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.19,1.45,1.84,1.279999971,1.804999948,0.64,2.63,2.57,5.44,2.62,2.62,2.62,2.59,2.365,2.365,2.65,2.67,2.67,2.69,2.595,2.555,2.615,2.6,2.555,3.515,3.295,2.545,2.625,2.775,2.775,5.58,2.865,2.82,2.525,0.0
32,2021-02-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.2,1.45,1.85,1.279999971,1.804999948,0.64,2.82,2.65,8.11,2.75,2.765,2.765,2.765,2.62,2.62,2.67,2.86,2.86,2.755,2.72,2.67,2.735,2.715,2.69,3.615,3.14,2.68,2.775,4.855,4.855,8.705,4.75,4.68,2.68,0.0
33,2021-02-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.21,1.45,1.86,1.279999971,1.804999948,0.64,2.985,2.845,11.81,2.935,2.96,2.96,2.96,2.95,2.95,2.87,3.175,3.175,2.995,2.9,2.835,2.905,2.9,2.785,3.715,3.235,2.82,3.005,4.935,4.935,12.45,5.445,5.3,2.82,0.0
34,2021-02-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.22,1.45,1.87,1.279999971,1.804999948,0.64,2.83,2.8,10.835,2.775,2.845,2.845,2.795,2.715,2.715,2.785,2.905,2.905,2.8,2.88,2.775,2.86,2.865,2.745,3.55,3.175,2.79,2.81,3.12,3.12,12.595,3.15,3.12,2.76,0.0
35,2021-02-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,2.9,2.86,7.42,2.85,2.945,2.945,2.845,2.71,2.71,2.845,2.915,2.915,2.865,3.135,2.87,3.015,3.215,2.92,3.635,3.07,2.85,2.9,2.985,2.985,8.31,3.07,3.0,2.755,0.0
36,2021-02-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.325,3.555,11.465,3.25,3.5,3.5,3.275,3.19,3.19,3.38,3.39,3.39,3.215,3.785,3.335,3.78,3.845,3.43,3.785,3.655,3.56,3.35,4.075,4.075,12.11,3.9,3.875,3.15,0.0
37,2021-02-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.325,3.555,11.465,3.25,3.5,3.5,3.275,3.19,3.19,3.38,3.39,3.39,3.215,3.785,3.335,3.78,3.845,3.43,3.785,3.655,3.56,3.35,4.075,4.075,12.11,3.9,3.875,3.15,0.0
38,2021-02-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.325,3.555,11.465,3.25,3.5,3.5,3.275,3.19,3.19,3.38,3.39,3.39,3.215,3.785,3.335,3.78,3.845,3.43,3.785,3.655,3.56,3.35,4.075,4.075,12.11,3.9,3.875,3.15,0.0
39,2021-02-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.135,3.545,11.365,3.215,3.175,3.175,3.05,3.01,3.01,3.375,3.175,3.175,3.18,4.11,3.33,3.715,4.2,3.7,3.7,3.525,3.655,3.15,3.99,3.99,11.73,3.67,3.735,3.135,0.0
40,2021-02-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.12,3.665,10.465,3.17,3.275,3.275,3.05,2.96,2.96,3.39,3.195,3.195,3.24,4.01,3.345,3.855,4.055,4.155,3.64,3.595,4.03,3.095,3.545,3.545,10.115,3.345,3.36,3.255,0.0
41,2021-02-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,3.66,6.055,11.1,3.895,3.985,3.985,3.58,3.32,3.32,4.08,3.675,3.675,4.36,6.81,4.92,6.605,6.905,8.695,4.105,4.97,9.62,3.595,4.505,4.505,11.44,3.965,3.99,4.54,0.0
42,2021-02-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.23,1.45,1.87,1.279999971,1.804999948,0.64,5.63,16.39,12.31,6.965,8.055,8.055,5.01,4.135,4.135,8.29,5.88,5.88,10.81,15.005,11.83,15.68,15.415,76.035,8.81,11.29,44.78,5.3,6.025,6.025,12.635,5.89,5.83,11.685,0.0
43,2021-02-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.24,1.45,1.88,1.279999971,1.804999948,0.65,5.805,213.895,10.405,55.975,129.835,129.835,11.105,3.945,3.945,7.185,6.0,6.0,149.045,128.03,206.11,231.67,154.905,368.33,6.245,144.0,329.595,5.5,5.66,5.66,9.17,5.935,5.685,153.615,0.0
44,2021-02-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.25,1.45,1.89,1.279999971,1.804999948,0.65,5.805,213.895,10.405,55.975,129.835,129.835,11.105,3.945,3.945,7.185,6.0,6.0,149.045,128.03,206.11,231.67,154.905,368.33,6.245,144.0,329.595,5.5,5.66,5.66,9.17,5.935,5.685,153.615,0.0
45,2021-02-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.26,1.45,1.9,1.279999971,1.804999948,0.66,5.805,213.895,10.405,55.975,129.835,129.835,11.105,3.945,3.945,7.185,6.0,6.0,149.045,128.03,206.11,231.67,154.905,368.33,6.245,144.0,329.595,5.5,5.66,5.66,9.17,5.935,5.685,153.615,0.0
46,2021-02-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.27,1.45,1.91,1.279999971,1.804999948,0.67,5.805,213.895,10.405,55.975,129.835,129.835,11.105,3.945,3.945,7.185,6.0,6.0,149.045,128.03,206.11,231.67,154.905,368.33,6.245,144.0,329.595,5.5,5.66,5.66,9.17,5.935,5.685,153.615,0.0
47,2021-02-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.28,1.45,1.92,1.279999971,1.804999948,0.67,15.57,100.26,10.955,21.585,22.075,22.075,10.39,7.875,7.875,11.07,16.955,16.955,359.14,147.2,381.48,133.635,188.32,944.0,8.85,111.435,622.785,15.0,14.57,14.57,10.45,19.195,15.37,208.79,0.0
48,2021-02-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,15.9,24.77,10.6,40.0,18.77,18.77,8.405,5.915,5.915,8.3,23.605,23.605,244.5,18.175,22.595,26.945,19.46,1193.15,6.9,26.93,44.53,16.125,13.175,13.175,10.91,17.135,13.86,64.215,0.0
49,2021-02-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,6.895,6.22,8.59,13.23,6.215,6.215,5.755,4.01,4.01,4.1,7.495,7.495,64.32,5.925,6.345,6.05,5.98,13.62,4.19,7.735,7.945,6.105,5.725,5.725,8.185,6.295,5.77,8.505,0.0
50,2021-02-20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,4.415,4.135,6.725,4.05,3.935,3.935,4.135,3.325,3.325,3.43,4.985,4.985,4.68,3.73,4.045,3.99,3.735,3.685,3.915,4.02,4.385,4.65,5.72,5.72,6.62,5.645,5.615,4.46,0.0
51,2021-02-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,4.415,4.135,6.725,4.05,3.935,3.935,4.135,3.325,3.325,3.43,4.985,4.985,4.68,3.73,4.045,3.99,3.735,3.685,3.915,4.02,4.385,4.65,5.72,5.72,6.62,5.645,5.615,4.46,0.0
52,2021-02-22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,4.415,4.135,6.725,4.05,3.935,3.935,4.135,3.325,3.325,3.43,4.985,4.985,4.68,3.73,4.045,3.99,3.735,3.685,3.915,4.02,4.385,4.65,5.72,5.72,6.62,5.645,5.615,4.46,0.0
53,2021-02-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,2.715,2.675,4.46,2.78,2.72,2.72,2.76,2.46,2.46,2.795,2.84,2.84,2.565,2.655,2.66,2.66,2.675,2.635,3.765,4.0,2.69,4.65,2.65,2.65,4.835,2.94,2.67,2.58,0.0
54,2021-02-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,2.785,2.68,3.18,2.65,2.72,2.72,2.755,2.275,2.275,2.82,2.79,2.79,2.665,2.675,2.645,2.695,2.685,2.615,3.76,3.285,2.7,2.615,2.545,2.545,3.465,2.815,2.565,2.555,0.0
55,2021-02-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,2.675,2.605,3.44,2.58,2.675,2.675,2.715,2.385,2.385,2.75,2.75,2.75,2.645,2.625,2.605,2.63,2.63,2.5,3.69,3.28,2.665,2.58,2.66,2.66,3.48,2.84,2.695,2.645,0.0
56,2021-02-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.29,1.45,1.93,1.279999971,1.804999948,0.68,2.54,2.455,2.655,2.405,2.53,2.53,2.58,2.085,2.085,2.625,2.69,2.69,2.48,2.455,2.44,2.465,2.455,2.335,3.615,2.935,2.465,2.525,2.185,2.185,2.75,2.63,2.25,2.38,0.0
57,2021-02-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.3,1.45,1.94,1.279999971,1.804999948,0.68,2.54,2.455,2.655,2.405,2.53,2.53,2.58,2.085,2.085,2.625,2.69,2.69,2.48,2.455,2.44,2.465,2.455,2.335,3.615,2.935,2.465,2.525,2.185,2.185,2.75,2.63,2.25,2.38,0.0
58,2021-02-28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.31,1.45,1.95,1.279999971,1.804999948,0.68,2.54,2.455,2.655,2.405,2.53,2.53,2.58,2.085,2.085,2.625,2.69,2.69,2.48,2.455,2.44,2.465,2.455,2.335,3.615,2.935,2.465,2.525,2.185,2.185,2.75,2.63,2.25,2.38,0.0
59,2021-03-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.32,1.45,1.96,1.279999971,1.804999948,0.68,2.63,2.515,3.385,2.55,2.585,2.585,2.595,2.135,2.135,2.61,2.645,2.645,2.51,2.505,2.48,2.515,2.505,2.32,3.575,2.945,2.445,2.51,2.415,2.415,3.435,2.665,2.4,2.42,0.0
60,2021-03-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.33,1.46,1.97,1.279999971,1.804999948,0.68,2.68,2.53,6.47,2.675,2.645,2.645,2.65,2.425,2.425,2.67,2.7,2.7,2.58,2.575,2.53,2.56,2.55,2.4,3.62,3.245,2.495,2.66,2.82,2.82,5.95,2.855,2.805,2.47,0.0
61,2021-03-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.34,1.46,1.98,1.279999971,1.804999948,0.68,2.785,2.665,4.125,2.695,2.785,2.785,2.71,2.43,2.43,2.8,2.825,2.825,2.76,2.65,2.63,2.67,2.65,2.49,3.71,3.555,2.625,2.72,2.67,2.67,4.19,2.925,2.715,2.625,0.0
62,2021-03-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.35,1.46,1.99,1.279999971,1.804999948,0.68,2.835,2.575,8.235,2.67,2.76,2.76,2.74,2.5,2.5,2.735,2.84,2.84,2.725,2.665,2.615,2.675,2.675,2.47,3.735,3.53,2.63,2.705,2.82,2.82,7.995,2.96,2.87,2.64,0.0
63,2021-03-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.675,2.48,7.1,2.61,2.655,2.655,2.645,2.475,2.475,2.64,2.755,2.755,2.605,2.535,2.52,2.545,2.54,2.495,3.64,3.305,2.495,2.605,2.835,2.835,7.245,2.865,2.795,2.5,0.0
64,2021-03-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.66,2.46,5.355,2.535,2.655,2.655,2.615,2.365,2.365,2.575,2.675,2.675,2.52,2.475,2.47,2.475,2.475,2.305,3.615,3.035,2.46,2.53,2.655,2.655,5.385,2.79,2.7,2.395,0.0
65,2021-03-07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.66,2.46,5.355,2.535,2.655,2.655,2.615,2.365,2.365,2.575,2.675,2.675,2.52,2.475,2.47,2.475,2.475,2.305,3.615,3.035,2.46,2.53,2.655,2.655,5.385,2.79,2.7,2.395,0.0
66,2021-03-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.66,2.46,5.355,2.535,2.655,2.655,2.615,2.365,2.365,2.575,2.675,2.675,2.52,2.475,2.47,2.475,2.475,2.305,3.615,3.035,2.46,2.53,2.655,2.655,5.385,2.79,2.7,2.395,0.0
67,2021-03-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.48,2.305,2.845,2.415,2.465,2.465,2.49,2.16,2.16,2.61,2.56,2.56,2.42,2.335,2.31,2.34,2.34,2.22,3.61,3.22,2.325,2.5,2.315,2.315,2.92,2.54,2.335,2.335,0.0
68,2021-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.495,2.34,2.74,2.4,2.425,2.425,2.49,2.095,2.095,2.62,2.55,2.55,2.42,2.345,2.32,2.35,2.35,2.32,3.6,3.34,2.355,2.46,2.24,2.24,2.61,2.555,2.25,2.3,0.0
69,2021-03-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,15.8,2.36,1.46,1.99,1.279999971,1.804999948,0.68,2.52,2.415,2.37,2.47,2.525,2.525,2.485,2.025,2.025,2.685,2.6,2.6,2.465,2.425,2.44,2.425,2.42,2.28,3.67,3.43,2.42,2.35,2.095,2.095,2.405,2.555,2.08,2.34,0.0
